From_Currency_Code,From_Currency_Name,To_Currency_Code,To_Currency_Name,Exchange_Rate,Last_Refreshed,Time_Zone,Bid_Price,Ask_Price
BTC,Bitcoin,EUR,Euro,19112.99000000,2020-12-24 16:54:04,UTC,19112.98179700,19112.99000000
BTC,Bitcoin,EUR,Euro,19071.88476700,2020-12-24 16:58:04,UTC,19071.87656400,19071.88476700
BTC,Bitcoin,EUR,Euro,19059.37872400,2020-12-24 17:00:02,UTC,19059.37051700,19059.37872400
BTC,Bitcoin,EUR,Euro,19081.26679300,2020-12-24 17:05:04,UTC,19081.26679300,19081.27500000
BTC,Bitcoin,EUR,Euro,19026.30851000,2020-12-24 17:10:04,UTC,19026.30851000,19026.31671600
BTC,Bitcoin,EUR,Euro,19074.87065900,2020-12-24 17:15:04,UTC,19074.14059200,19074.87886200
BTC,Bitcoin,EUR,Euro,19083.98892400,2020-12-24 17:20:01,UTC,19083.98072000,19083.98892400
BTC,Bitcoin,EUR,Euro,19089.28870800,2020-12-24 17:25:03,UTC,19089.28050400,19089.28870800
BTC,Bitcoin,EUR,Euro,19145.40005300,2020-12-24 17:30:03,UTC,19145.40005300,19145.40825600
BTC,Bitcoin,EUR,Euro,19204.30223400,2020-12-24 17:35:03,UTC,19204.30223400,19204.31043600
BTC,Bitcoin,EUR,Euro,19189.28610300,2020-12-24 17:40:01,UTC,19189.27790000,19189.28610300
BTC,Bitcoin,EUR,Euro,19156.34000000,2020-12-24 17:45:03,UTC,19156.34000000,19156.34820400
BTC,Bitcoin,EUR,Euro,19148.26887000,2020-12-24 17:50:03,UTC,19148.26887000,19148.27707100
BTC,Bitcoin,EUR,Euro,19188.65555600,2020-12-24 18:10:05,UTC,19188.64735200,19188.65555600
BTC,Bitcoin,EUR,Euro,19159.42470400,2020-12-24 18:15:04,UTC,19159.42470400,19159.43290800
BTC,Bitcoin,EUR,Euro,19152.38549400,2020-12-24 18:21:05,UTC,19152.27061000,19152.27881600
BTC,Bitcoin,EUR,Euro,19154.69769600,2020-12-24 18:25:06,UTC,19154.68948800,19154.69769600
BTC,Bitcoin,EUR,Euro,19166.24500000,2020-12-24 18:30:03,UTC,19166.23679000,19166.24500000
